,cluster,word,frequency
5257,70.0,relacionadas,186
5258,207.0,relacionado,197
5259,70.0,relacionados,209
5260,344.0,relaciones,1512
5261,93.0,relativamente,420
5262,207.0,relativo,67
5263,344.0,religion,153
5264,361.0,religiosas,113
5265,457.0,religiosos,88
5266,206.0,reloj,77
5267,466.0,remedio,350
5268,365.0,remuneracion,76
5269,93.0,rendimiento,414
5270,93.0,rendimientos,278
5271,466.0,rendir,204
5272,93.0,renglon,111
5273,93.0,renglones,201
5274,93.0,renta,140
5275,93.0,rentas,78
5276,299.0,renuncia,89
5277,549.0,renunciado,77
5278,466.0,renunciar,352
5279,93.0,reparacion,169
5280,93.0,reparaciones,68
5281,111.0,reparar,113
5282,549.0,repartido,76
5283,93.0,repartir,186
5284,77.0,reparto,115
5285,77.0,repartos,72
5286,207.0,repente,279
5287,206.0,repetir,280
5288,207.0,repito,616
5289,77.0,representa,203
5290,344.0,representacion,322
5291,361.0,representados,97
5292,200.0,representan,193
5293,344.0,representante,282
5294,344.0,representantes,654
5295,344.0,represion,202
5296,344.0,republica,1648
5297,593.0,republicas,73
5298,93.0,repuesto,222
5299,344.0,repugnante,165
5300,344.0,repugnantes,68
5301,111.0,requerira,69
5302,93.0,requiere,665
5303,93.0,requieren,307
5304,111.0,requisito,77
5305,361.0,requisitos,126
5306,93.0,reserva,578
5307,93.0,reservas,415
5308,361.0,residencia,148
5309,200.0,resignan,70
5310,466.0,resignarse,94
5311,200.0,resiste,99
5312,344.0,resistencia,475
5313,549.0,resistido,152
5314,344.0,resistio,77
5315,466.0,resistir,657
5316,344.0,resolucion,227
5317,361.0,resoluciones,87
5318,200.0,resolvemos,79
5319,93.0,resolver,2203
5320,593.0,resolverlo,108
5321,207.0,resolverlos,90
5322,361.0,resolverse,123
5323,70.0,resolviendo,180
5324,466.0,respaldo,268
5325,339.0,respecto,382
5326,200.0,respeta,81
5327,77.0,respetar,119
5328,466.0,respeto,936
5329,365.0,responde,163
5330,200.0,responden,103
5331,206.0,responder,278
5332,549.0,respondido,68
5333,466.0,responsabilidad,959
5334,361.0,responsabilidades,273
5335,312.0,responsable,233
5336,344.0,responsables,277
5337,466.0,respuesta,735
5338,361.0,respuestas,78
5339,278.0,resto,1001
5340,344.0,restos,117
5341,593.0,restricciones,100
5342,299.0,resueltamente,77
5343,549.0,resuelto,337
5344,77.0,resueltos,99
5345,207.0,resuelve,230
5346,207.0,resuelven,180
5347,207.0,resulta,663
5348,207.0,resultaba,118
5349,272.0,resultado,1040
5350,70.0,resultados,786
5351,122.0,resultan,123
5352,312.0,resultar,78
5353,207.0,resulto,121
5354,361.0,resumen,82
5355,344.0,retirada,134
5356,122.0,retiro,111
5357,466.0,reto,117
5358,111.0,retraso,234
5359,361.0,retroceder,91
5360,200.0,reune,199
5361,70.0,reunen,262
5362,549.0,reunido,287
5363,344.0,reunidos,194
5364,344.0,reunieron,138
5365,200.0,reunimos,212
5366,344.0,reunio,96
5367,344.0,reunion,1301
5368,207.0,reuniones,366
5369,111.0,reunir,354
5370,200.0,reunirnos,118
5371,206.0,reunirse,174
5372,339.0,reves,245
5373,339.0,reveses,125
5374,365.0,revista,125
5375,206.0,revistas,108
5376,466.0,revolucion,21695
5377,466.0,revolucionaria,2377
5378,344.0,revolucionarias,1409
5379,466.0,revolucionario,5022
5380,466.0,revolucionarios,3132
5381,466.0,revoluciones,702
5382,344.0,rey,83
5383,344.0,rica,316
5384,111.0,ricas,115
5385,344.0,rico,585
5386,278.0,ricos,744
5387,365.0,ridiculo,120
5388,93.0,riego,418
5389,466.0,riesgo,388
5390,466.0,riesgos,454
5391,207.0,rigor,111
5392,361.0,rigurosamente,80
5393,365.0,riguroso,93
5394,383.0,rincon,189
5395,200.0,rincones,180
5396,200.0,rinde,79
5397,383.0,rio,930
5398,93.0,rios,273
5399,93.0,riqueza,518
5400,93.0,riquezas,831
5401,206.0,risas,3084
5402,93.0,ritmo,550
5403,361.0,ro,167
5404,200.0,roba,87
5405,542.0,robaban,95
5406,549.0,robado,117
5407,200.0,roban,72
5408,206.0,robar,110
5409,200.0,robaron,88
5410,344.0,robo,292
5411,70.0,roca,181
5412,200.0,rodillas,76
5413,365.0,roja,90
5414,466.0,rol,91
5415,344.0,roma,131
5416,344.0,romano,69
5417,344.0,romper,166
5418,77.0,ron,78
5419,93.0,ropa,359
5420,93.0,ropas,84
5421,549.0,roto,83
5422,593.0,ruido,83
5423,312.0,ruina,103
5424,542.0,rural,240
5425,70.0,rurales,231
5426,344.0,rusia,240
5427,200.0,ruso,90
5428,206.0,rusos,104
5429,312.0,ruta,75
5430,361.0,sabado,128
5431,383.0,sabe,2875
5432,278.0,sabemos,2913
5433,542.0,saben,3275
5434,466.0,saber,1801
5435,206.0,saberlo,99
5436,344.0,sabia,636
5437,344.0,sabiamos,391
5438,344.0,sabian,440
5439,549.0,sabido,312
5440,466.0,sabiduria,105
5441,77.0,sabiendo,134
5442,122.0,sabios,100
5443,344.0,sabotaje,220
5444,344.0,sabotajes,124
5445,299.0,sabotear,82
5446,200.0,sabra,94
5447,200.0,sabran,130
5448,466.0,sabremos,165
5449,93.0,saca,130
5450,549.0,sacado,103
5451,200.0,sacamos,89
5452,93.0,sacan,130
5453,93.0,sacando,92
5454,93.0,sacar,690
5455,200.0,sacaron,72
5456,93.0,saco,155
5457,93.0,sacos,97
5458,549.0,sacrificado,98
5459,77.0,sacrificar,212
5460,466.0,sacrificio,925
5461,466.0,sacrificios,840
5462,466.0,sagrada,68
5463,466.0,sagrado,159
5464,457.0,sagrados,92
5465,70.0,sala,162
5466,93.0,salario,480
5467,93.0,salarios,462
5468,70.0,salas,124
5469,365.0,saldo,72
5470,70.0,saldran,93
5471,93.0,sale,314
5472,383.0,salen,265
5473,299.0,salga,86
5474,200.0,salgan,76
5475,111.0,salia,80
5476,200.0,salian,81
5477,344.0,salida,224
5478,549.0,salido,216
5479,361.0,saliendo,97
5480,344.0,salieron,237
5481,344.0,salio,245
5482,206.0,salir,686
5483,593.0,salitre,96
5484,361.0,salon,87
5485,70.0,salto,190
5486,70.0,salud,2406
5487,207.0,saludable,98
5488,200.0,saludo,95
5489,200.0,salva,72
5490,549.0,salvado,109
5491,344.0,salvador,359
5492,466.0,salvar,595
5493,278.0,salvarse,118
5494,299.0,salvo,155
5495,344.0,san,355
5496,466.0,sana,113
5497,200.0,sanchez,75
5498,361.0,sanciones,102
5499,70.0,sancti,174
5500,200.0,sandinistas,80
5501,466.0,sangre,1529
5502,299.0,sano,72
5503,70.0,santa,419
5504,344.0,santiago,1152
5505,200.0,santiagueros,103
5506,344.0,santo,426
5507,344.0,saqueo,236
5508,344.0,sargento,70
5509,466.0,satisfaccion,890
5510,200.0,satisface,99
5511,93.0,satisfacer,456
5512,207.0,satisfactorio,78
5513,466.0,satisfecho,75
5514,466.0,satisfechos,306
5515,466.0,sea,3857
5516,466.0,seamos,239
5517,200.0,sean,2022
5518,93.0,seca,197
5519,344.0,seccion,69
5520,365.0,seco,104
5521,344.0,secretario,262
5522,206.0,secreto,146
5523,70.0,sector,972
5524,457.0,sectores,813
5525,344.0,secuestradores,76
5526,344.0,secuestro,89
5527,70.0,secundaria,977
5528,70.0,secundarias,593
5529,344.0,sede,253
5530,200.0,seguia,74
5531,549.0,seguido,196
5532,437.0,seguimos,173
5533,466.0,seguir,2000
5534,200.0,seguira,294
5535,200.0,seguiran,143
5536,542.0,seguiremos,388
5537,93.0,segun,1223
5538,339.0,segunda,618
5539,361.0,segundo,1196
5540,361.0,segundos,88
5541,466.0,segura,145
5542,200.0,seguramente,246
5543,466.0,seguridad,2166
5544,466.0,seguro,1369
5545,466.0,seguros,678
5546,93.0,seis,1262
5547,344.0,sekou,77
5548,70.0,seleccion,317
5549,70.0,seleccionados,91
5550,361.0,seleccionar,73
5551,361.0,semana,439
5552,280.0,semanas,624
5553,93.0,sembrada,81
5554,93.0,sembradas,121
5555,549.0,sembrado,225
5556,93.0,sembrando,330
5557,93.0,sembrar,1120
5558,200.0,sembraron,96
5559,200.0,sembro,82
5560,466.0,semejante,428
5561,77.0,semejantes,133
5562,93.0,semestre,222
5563,93.0,semilla,257
5564,93.0,semillas,173
5565,344.0,senado,121
5566,344.0,senador,69
5567,344.0,senadores,76
5568,207.0,senala,148
5569,549.0,senalado,108
5570,207.0,senalar,333
5571,200.0,senalo,112
5572,207.0,sencilla,147
5573,466.0,sencillamente,1343
5574,207.0,sencillo,195
5575,344.0,seno,497
5576,344.0,senor,1387
5577,206.0,senora,149
5578,344.0,senores,1244
5579,466.0,sensacion,113
5580,466.0,sensibilidad,128
5581,200.0,sentia,111
5582,466.0,sentido,1957
5583,70.0,sentidos,192
5584,466.0,sentimiento,697
5585,466.0,sentimientos,676
5586,466.0,sentimos,584
5587,466.0,sentir,360
5588,466.0,sentirnos,230
5589,466.0,sentirse,219
5590,466.0,sepa,383
5591,77.0,sepamos,158
5592,466.0,sepan,479
5593,339.0,septiembre,487
5594,361.0,septimo,86
5595,93.0,sequia,326
5596,593.0,sequias,111
5597,466.0,ser,12169
5598,466.0,sera,3747
5599,93.0,seran,1571
5600,466.0,seremos,284
5601,466.0,serenamente,68
5602,466.0,serenidad,121
5603,466.0,seres,528
5604,466.0,seria,2522
5605,207.0,seriamente,204
5606,200.0,seriamos,129
5607,383.0,serian,359
5608,207.0,serias,116
5609,70.0,serie,1394
5610,466.0,seriedad,214
5611,466.0,serio,450
5612,278.0,serios,317
5613,206.0,serlo,76
5614,70.0,servicio,1528
5615,70.0,servicios,2048
5616,549.0,servido,126
5617,466.0,servir,447
5618,299.0,servira,71
5619,122.0,sesenta,85
5620,70.0,sesion,190
5621,361.0,sesiones,89
5622,122.0,setenta,72
5623,361.0,sexto,478
5624,466.0,si,30260
5625,111.0,sida,170
5626,549.0,sido,5499
5627,93.0,siembra,545
5628,111.0,siembran,100
5629,93.0,siembras,171
5630,466.0,siempre,5223
5631,542.0,siendo,773
5632,466.0,sienta,131
5633,200.0,sientan,93
5634,466.0,siente,415
5635,466.0,sienten,273
5636,466.0,siento,195
5637,344.0,sierra,840
5638,206.0,siete,1107
5639,200.0,siga,140
5640,70.0,sigan,191
5641,344.0,siglo,776
5642,278.0,siglos,481
5643,466.0,significa,1686
5644,111.0,significaba,168
5645,549.0,significado,356
5646,383.0,significan,235
5647,466.0,significar,190
5648,111.0,significara,162
5649,122.0,significaria,110
5650,466.0,significo,198
5651,437.0,sigue,397
5652,457.0,siguen,262
5653,207.0,siguiendo,174
5654,361.0,siguiente,416
5655,361.0,siguientes,154
5656,344.0,siguieron,104
5657,344.0,siguio,143
5658,344.0,silencio,161
5659,466.0,simbolo,297
5660,339.0,similar,368
5661,361.0,similares,380
5662,466.0,simpatia,246
5663,77.0,simpatias,108
5664,207.0,simple,262
5665,206.0,simplemente,686
5666,206.0,simples,89
5667,361.0,simultaneamente,163
5668,272.0,sin,14177
5669,466.0,sincera,70
5670,466.0,sinceramente,276
5671,466.0,sinceridad,151
5672,466.0,sincero,77
5673,593.0,sindical,116
5674,361.0,sindicales,96
5675,361.0,sindicato,317
5676,70.0,sindicatos,204
5677,457.0,singular,80
5678,593.0,sinnumero,86
5679,225.0,sino,7831
5680,312.0,sintesis,67
5681,206.0,siquiera,1893
5682,299.0,sirva,117
5683,466.0,sirve,274
5684,299.0,sirven,209
5685,299.0,sirvio,88
5686,542.0,sistema,2537
5687,93.0,sistemas,436
5688,69.0,sistematica,72
5689,299.0,sistematicamente,100
5690,383.0,sitio,368
5691,542.0,sitios,322
5692,207.0,situacion,3201
5693,206.0,situaciones,320
5694,457.0,situado,76
5695,344.0,soberana,96
5696,344.0,soberania,630
5697,344.0,soberano,80
5698,206.0,sobornar,80
5699,93.0,sobra,264
5700,200.0,sobran,92
5701,70.0,sobrar,79
5702,339.0,sobre,8935
5703,466.0,sobrevivir,223
5704,466.0,social,2369
5705,70.0,sociales,1406
5706,466.0,socialismo,2523
5707,344.0,socialista,2305
5708,542.0,socialistas,896
5709,466.0,sociedad,3076
5710,272.0,sociedades,415
5711,77.0,socios,76
5712,383.0,sofisticadas,97
5713,383.0,sofisticados,74
5714,200.0,sol,238
5715,457.0,sola,1481
5716,93.0,solamente,1007
5717,93.0,solar,100
5718,93.0,solares,119
5719,344.0,soldado,337
5720,344.0,soldados,1437
5721,299.0,solicitar,72
5722,299.0,solicitud,94
5723,466.0,solida,249
5724,457.0,solidaria,71
5725,466.0,solidaridad,1338
5726,466.0,solidario,119
5727,457.0,solidas,99
5728,466.0,solido,98
5729,457.0,solidos,81
5730,272.0,solo,12049
5731,542.0,solos,314
5732,466.0,solucion,1336
5733,70.0,soluciones,610
5734,593.0,sombra,103
5735,200.0,someter,68
5736,344.0,sometido,110
5737,344.0,sometidos,120
5738,278.0,somos,2404
5739,344.0,somoza,82
5740,93.0,son,17582
5741,206.0,sonar,140
5742,200.0,sonaron,72
5743,466.0,soportar,309
5744,206.0,sorpresa,129
5745,111.0,sostener,136
5746,549.0,sostenido,70
5747,549.0,sovietica,1297
5748,457.0,sovieticas,76
5749,344.0,sovietico,399
5750,542.0,sovieticos,405
5751,344.0,soy,477
5752,93.0,soya,125
5753,70.0,spiritus,173
5754,344.0,su,23413
5755,93.0,subdesarrollado,397
5756,93.0,subdesarrollados,448
5757,278.0,subdesarrollo,347
5758,466.0,subestimar,82
5759,93.0,subir,105
5760,122.0,subjetivas,74
5761,278.0,subjetivos,120
5762,278.0,subsisten,98
5763,344.0,subversion,157
5764,77.0,sucesivamente,73
5765,344.0,sucia,123
5766,344.0,sudafrica,249
5767,344.0,sudafricanos,159
5768,69.0,sudeste,73
5769,272.0,sudor,391
5770,457.0,suecia,103
5771,93.0,sueldo,260
5772,542.0,sueldos,92
5773,365.0,suele,126
5774,365.0,suelen,120
5775,93.0,suelo,511
5776,93.0,suelos,132
5777,200.0,suenan,93
5778,466.0,sueno,317
5779,466.0,suenos,289
5780,466.0,suerte,518
5781,93.0,suficiente,856
5782,466.0,suficientemente,270
5783,70.0,suficientes,626
5784,77.0,sufre,109
5785,278.0,sufren,143
5786,549.0,sufrido,244
5787,225.0,sufriendo,158
5788,69.0,sufrieron,94
5789,466.0,sufrimiento,86
5790,278.0,sufrimientos,121
5791,457.0,sufrio,117
5792,466.0,sufrir,226
5793,207.0,suma,258
5794,365.0,sumamente,211
5795,383.0,suman,105
5796,77.0,sumas,82
5797,93.0,suministrar,98
5798,93.0,suministro,154
5799,93.0,suministros,182
5800,70.0,superacion,288
5801,549.0,superado,78
5802,361.0,superando,76
5803,207.0,superar,331
5804,466.0,superarse,106
5805,93.0,superficie,218
5806,70.0,superior,1090
5807,70.0,superiores,598
5808,344.0,superioridad,82
5809,344.0,superpotencia,98
5810,466.0,supervivencia,181
5811,200.0,supieron,97
5812,200.0,supimos,83
5813,344.0,supo,136
5814,365.0,supone,135
5815,225.0,suponer,177
5816,69.0,suponia,74
5817,111.0,suponiendo,68
5818,312.0,supresion,83
5819,361.0,suprimir,134
5820,344.0,supuesta,77
5821,200.0,supuesto,643
5822,344.0,sur,895
5823,593.0,suramerica,79
5824,207.0,surge,361
5825,272.0,surgen,253
5826,549.0,surgido,223
5827,70.0,surgiendo,103
5828,200.0,surgieron,285
5829,207.0,surgio,425
5830,206.0,surgir,189
5831,272.0,sus,16459
5832,206.0,suspender,77
5833,200.0,sustento,97
5834,93.0,sustituir,186
5835,466.0,suya,129
5836,77.0,suyo,167
5837,200.0,suyos,78
5838,93.0,tabaco,477
5839,344.0,tactica,183
5840,361.0,tacticas,156
5841,225.0,tal,3315
5842,70.0,talento,193
5843,339.0,tales,795
5844,70.0,taller,143
5845,93.0,talleres,250
5846,93.0,tamano,154
5847,70.0,tambien,14065
5848,466.0,tampoco,800
5849,466.0,tan,6087
5850,206.0,tanque,111
5851,344.0,tanques,530
5852,466.0,tanta,677
5853,272.0,tantas,949
5854,466.0,tanto,3839
5855,93.0,tantos,1510
5856,111.0,tardar,84
5857,206.0,tarde,1092
5858,466.0,tarea,2451
5859,466.0,tareas,1380
5860,93.0,tarifas,112
5861,93.0,tasa,172
5862,206.0,te,695
5863,70.0,teatro,238
5864,122.0,techo,122
5865,70.0,tecnica,1862
5866,111.0,tecnicamente,81
5867,70.0,tecnicas,751
5868,70.0,tecnico,831
5869,70.0,tecnicos,2447
5870,93.0,tecnologia,404
5871,93.0,tecnologias,188
5872,70.0,tecnologica,111
5873,70.0,tecnologicas,117
5874,70.0,tecnologico,232
5875,70.0,tecnologicos,508
5876,93.0,tejidos,89
5877,93.0,tela,80
5878,206.0,telefono,107
5879,77.0,telefonos,88
5880,206.0,television,755
5881,93.0,televisor,103
5882,93.0,televisores,154
5883,466.0,tema,627
5884,225.0,temas,507
5885,77.0,temen,69
5886,466.0,temor,434
5887,365.0,temple,77
5888,207.0,temprana,72
5889,361.0,temprano,341
5890,466.0,tenacidad,74
5891,466.0,tenaz,113
5892,365.0,tendencia,218
5893,339.0,tendencias,174
5894,200.0,tendra,1284
5895,466.0,tendran,1416
5896,93.0,tendremos,1378
5897,200.0,tendria,460
5898,93.0,tendriamos,282
5899,383.0,tendrian,278
5900,93.0,tenemos,12130
5901,225.0,tener,6258
5902,361.0,tenerlo,82
5903,466.0,tenga,1671
5904,93.0,tengamos,923
5905,200.0,tengan,1467
5906,200.0,tengo,1493
5907,272.0,tenia,3643
5908,383.0,teniamos,1907
5909,383.0,tenian,3392
5910,549.0,tenido,3560
5911,225.0,teniendo,407
5912,365.0,tension,115
5913,466.0,teoria,309
5914,206.0,teorias,194
5915,206.0,teoricos,136
5916,70.0,terapia,113
5917,383.0,tercer,1785
5918,93.0,tercera,313
5919,361.0,tercero,182
5920,93.0,tercio,91
5921,207.0,termina,148
5922,70.0,terminacion,113
5923,361.0,terminada,123
5924,70.0,terminadas,85
5925,549.0,terminado,317
5926,383.0,terminados,69
5927,200.0,terminan,111
5928,93.0,terminando,110
5929,70.0,terminar,471
5930,361.0,terminaron,97
5931,207.0,termine,90
5932,200.0,termino,413
5933,339.0,terminos,247
5934,93.0,termoelectrica,122
5935,93.0,termoelectricas,114
5936,93.0,ternero,69
5937,344.0,terratenientes,226
5938,70.0,terreno,875
5939,70.0,terrenos,261
5940,466.0,terrible,460
5941,278.0,terribles,178
5942,344.0,territoriales,143
5943,344.0,territorio,989
5944,344.0,territorios,112
5945,344.0,terror,346
5946,344.0,terrorismo,346
5947,344.0,terrorista,257
5948,344.0,terroristas,377
5949,361.0,tesis,229
5950,466.0,teson,89
5951,77.0,tesoro,98
5952,365.0,testigo,89
5953,339.0,testigos,193
5954,93.0,textil,107
5955,206.0,texto,115
5956,70.0,textos,116
5957,206.0,textualmente,70
5958,200.0,ti,102
5959,93.0,tiempo,5286
5960,207.0,tiempos,1537
5961,93.0,tienda,131
5962,93.0,tiendas,199
5963,365.0,tiende,92
5964,207.0,tiene,14071
5965,93.0,tienen,11015
5966,206.0,tienes,126
5967,93.0,tierra,3864
5968,93.0,tierras,1632
5969,593.0,tipo,4176
5970,93.0,tipos,726
5971,344.0,tirania,716
5972,383.0,tiro,166
5973,383.0,tiros,72
5974,344.0,titere,82
5975,344.0,titeres,141
5976,70.0,titulados,80
5977,200.0,titulo,342
5978,361.0,titulos,158
5979,70.0,to,360
5980,200.0,toca,141
5981,549.0,tocado,99
5982,206.0,tocar,106
5983,466.0,toco,102
5984,278.0,toda,5961
5985,70.0,todas,11032
5986,93.0,todavia,5502
5987,278.0,todo,21940
5988,70.0,todos,21663
5989,312.0,toma,349
5990,361.0,tomadas,95
5991,549.0,tomado,360
5992,383.0,tomamos,132
5993,77.0,toman,205
5994,361.0,tomando,331
5995,206.0,tomar,1034
5996,344.0,tomaron,180
5997,361.0,tomarse,71
5998,93.0,tomate,173
5999,77.0,tome,157
6000,383.0,tomen,135
6001,344.0,tomo,201
6002,93.0,tonelada,349
6003,93.0,toneladas,2362
6004,299.0,tono,67
6005,70.0,topes,73
6006,206.0,torno,182
6007,93.0,toro,102
6008,93.0,toros,96
6009,344.0,tortura,104
6010,344.0,torturas,107
6011,93.0,torula,70
6012,93.0,total,1792
6013,111.0,totalidad,140
6014,437.0,totalmente,550
6015,344.0,toure,80
6016,70.0,trabaja,906
6017,77.0,trabajaba,158
6018,272.0,trabajaban,247
6019,549.0,trabajado,497
6020,466.0,trabajador,971
6021,365.0,trabajadora,115
6022,70.0,trabajadoras,119
6023,70.0,trabajadores,5398
6024,70.0,trabajamos,222
6025,70.0,trabajan,862
6026,70.0,trabajando,2240
6027,466.0,trabajar,3116
6028,200.0,trabajaran,84
6029,70.0,trabajaron,202
6030,200.0,trabaje,134
6031,200.0,trabajen,144
6032,70.0,trabajo,10879
6033,70.0,trabajos,800
6034,93.0,tractor,169
6035,93.0,tractores,432
6036,466.0,tradicion,253
6037,365.0,tradicional,137
6038,122.0,tradicionales,119
6039,457.0,tradicionalmente,104
6040,466.0,tradiciones,207
6041,207.0,trae,176
6042,206.0,traen,172
6043,93.0,traer,392
6044,344.0,trafico,134
6045,466.0,tragedia,337
6046,593.0,tragedias,68
6047,383.0,traian,79
6048,344.0,traicion,238
6049,549.0,traido,166
6050,344.0,traidor,113
6051,344.0,traidores,330
6052,200.0,trajeron,118
6053,200.0,trajo,177
6054,206.0,tranquilamente,164
6055,466.0,tranquilidad,156
6056,466.0,tranquilo,101
6057,200.0,tranquilos,116
6058,549.0,transcurrido,218
6059,365.0,transcurso,111
6060,593.0,transformacion,88
6061,69.0,transformar,93
6062,312.0,transicion,75
6063,365.0,transito,199
6064,77.0,transnacionales,198
6065,93.0,transportar,101
6066,93.0,transporte,933
6067,93.0,transportes,119
6068,344.0,tras,310
6069,466.0,trascendencia,126
6070,312.0,trasladar,79
6071,69.0,traslado,68
6072,206.0,trasmitir,82
6073,466.0,trata,1270
6074,339.0,trataba,324
6075,344.0,trataban,119
6076,549.0,tratado,442
6077,93.0,tratamiento,231
6078,93.0,tratamos,138
6079,466.0,tratan,512
6080,344.0,tratando,553
6081,280.0,tratar,1192
6082,299.0,trataremos,67
6083,344.0,trataron,205
6084,207.0,trate,153
6085,200.0,traten,124
6086,344.0,trato,292
6087,70.0,traves,1246
6088,549.0,trazado,80
6089,593.0,trecho,68
6090,466.0,tregua,133
6091,272.0,treinta,245
6092,207.0,tremenda,589
6093,365.0,tremendamente,68
6094,457.0,tremendas,105
6095,207.0,tremendo,415
6096,593.0,tremendos,104
6097,312.0,tren,105
6098,93.0,trenes,87
6099,93.0,tres,3820
6100,339.0,tribuna,286
6101,344.0,tribunal,102
6102,344.0,tribunales,194
6103,466.0,tributo,181
6104,93.0,trigo,197
6105,93.0,trimestre,107
6106,344.0,trinchera,172
6107,361.0,trincheras,122
6108,344.0,trinidad,90
6109,93.0,triple,114
6110,344.0,tripulantes,112
6111,466.0,triste,322
6112,457.0,tristes,92
6113,466.0,tristeza,129
6114,339.0,triunfa,157
6115,299.0,triunfar,105
6116,549.0,triunfo,1386
6117,200.0,triunfos,103
6118,344.0,tropa,162
6119,344.0,tropas,909
6120,593.0,tropical,80
6121,344.0,trujillo,174
6122,200.0,tu,935
6123,111.0,tuberculosis,85
6124,93.0,tubos,90
6125,70.0,tunas,249
6126,70.0,turismo,679
6127,77.0,turistas,214
6128,70.0,turistico,79
6129,70.0,turisticos,82
6130,361.0,turno,109
6131,361.0,turnos,82
6132,383.0,turquino,103
6133,206.0,tus,93
6134,206.0,tuve,308
6135,77.0,tuviera,308
6136,93.0,tuvieramos,172
6137,200.0,tuvieran,214
6138,200.0,tuvieron,891
6139,200.0,tuvimos,807
6140,312.0,tuvo,1069
6141,207.0,ulterior,76
6142,344.0,ultima,695
6143,280.0,ultimas,237
6144,437.0,ultimo,900
6145,549.0,ultimos,1028
6146,344.0,unanime,148
6147,466.0,une,170
6148,69.0,unen,110
6149,466.0,unica,648
6150,593.0,unicamente,251
6151,206.0,unicas,75
6152,466.0,unico,1100
6153,206.0,unicos,243
6154,344.0,unida,155
6155,466.0,unidad,936
6156,93.0,unidades,781
6157,344.0,unidas,875
6158,549.0,unido,562
6159,339.0,unidos,7339
6160,206.0,uniforme,165
6161,383.0,uniformes,133
6162,549.0,union,1874
6163,278.0,unipolar,71
6164,466.0,unir,143
6165,344.0,unirse,119
6166,344.0,united,83
6167,466.0,universal,377
6168,70.0,universidad,1388
6169,70.0,universidades,798
6170,70.0,universitaria,270
6171,70.0,universitarias,186
6172,70.0,universitario,228
6173,70.0,universitarios,670
6174,278.0,uno,6274
6175,344.0,upi,111
6176,207.0,urbana,154
6177,70.0,urbanas,77
6178,383.0,urgencia,127
6179,207.0,urgente,85
6180,339.0,urss,952
6181,344.0,uruguay,179
6182,111.0,usa,98
6183,549.0,usado,89
6184,383.0,usan,139
6185,593.0,usando,109
6186,206.0,usar,464
6187,111.0,uso,637
6188,206.0,usted,1417
6189,466.0,ustedes,13854
6190,466.0,util,441
6191,457.0,utiles,255
6192,365.0,utilidad,128
6193,93.0,utiliza,84
6194,93.0,utilizacion,116
6195,549.0,utilizado,113
6196,93.0,utilizan,130
6197,93.0,utilizando,256
6198,93.0,utilizar,604
6199,111.0,utilizaron,68
6200,93.0,va,5540
6201,93.0,vaca,322
6202,70.0,vacaciones,357
6203,93.0,vacas,711
6204,466.0,vacilacion,138
6205,365.0,vacuna,145
6206,70.0,vacunas,132
6207,365.0,vago,96
6208,111.0,vagos,69
6209,200.0,valdria,97
6210,93.0,vale,724
6211,93.0,valen,214
6212,466.0,valentia,199
6213,93.0,valia,164
6214,344.0,valiente,257
6215,344.0,valientes,170
6216,69.0,valle,116
6217,93.0,valor,1598
6218,466.0,valores,754
6219,93.0,vamos,6093
6220,93.0,van,6963
6221,272.0,vanguardia,525
6222,122.0,vanguardias,70
6223,466.0,vanidad,71
6224,466.0,vano,99
6225,93.0,vaquerias,82
6226,70.0,varadero,205
6227,457.0,variadas,73
6228,280.0,varias,492
6229,93.0,variedad,132
6230,93.0,variedades,298
6231,272.0,varios,798
6232,206.0,vas,93
6233,93.0,vaya,703
6234,437.0,vayamos,224
6235,93.0,vayan,842
6236,207.0,ve,937
6237,200.0,vea,194
6238,200.0,veamos,76
6239,207.0,vean,1075
6240,93.0,veces,6190
6241,344.0,vecino,226
6242,200.0,vecinos,463
6243,93.0,vegetal,99
6244,93.0,vegetales,453
6245,383.0,vehiculos,107
6246,200.0,veia,342
6247,200.0,veiamos,285
6248,200.0,veian,159
6249,93.0,veinte,340
6250,93.0,velocidad,272
6251,70.0,vemos,1186
6252,207.0,ven,849
6253,466.0,vencer,523
6254,466.0,venceremos,819
6255,549.0,vencido,100
6256,200.0,vencidos,67
6257,437.0,venciendo,98
6258,93.0,venda,81
6259,93.0,vende,248
6260,93.0,venden,265
6261,93.0,vender,425
6262,93.0,vendian,101
6263,549.0,vendido,94
6264,344.0,vendidos,69
6265,93.0,vendiendo,130
6266,200.0,vendieron,68
6267,200.0,vendra,90
6268,200.0,vendran,159
6269,365.0,veneno,91
6270,344.0,venezolano,121
6271,344.0,venezolanos,171
6272,344.0,venezuela,931
6273,206.0,venga,306
6274,200.0,vengan,515
6275,200.0,venganza,70
6276,200.0,vengo,84
6277,344.0,venia,524
6278,200.0,veniamos,174
6279,344.0,venian,560
6280,200.0,venideras,85
6281,111.0,venideros,178
6282,549.0,venido,525
6283,200.0,venimos,186
6284,206.0,venir,1077
6285,93.0,venta,181
6286,122.0,ventaja,269
6287,361.0,ventajas,392
6288,93.0,ventas,87
6289,344.0,ventura,78
6290,206.0,veo,519
6291,207.0,ver,4510
6292,200.0,vera,114
6293,200.0,veran,270
6294,93.0,verano,200
6295,466.0,veras,89
6296,466.0,verdad,2591
6297,466.0,verdadera,794
6298,542.0,verdaderamente,1082
6299,361.0,verdaderas,100
6300,466.0,verdadero,598
